name,type,price_dk,season_availability,weight_g,length_cm,width_cm,height_cm,year,freight_charge
Multe,fish,81.13874599603577,Autumn,266.6156530694559,54.974316831796266,14.325827205857802,7.793074420306153,2023,8.899390218494966
Rødspætte,fish,95.02731697419428,Winter,549.6320348321685,58.57702343537733,10.656891747567926,7.0208587059386565,2024,12.159667420928002
Stenbider,shellfish,94.34459481365471,Spring,625.0293442413387,38.96568775709716,7.474535104395543,8.083791842308553,2022,14.146640932792579
Dansk_10-armet_blæksprutte,fish,48.07720436406692,Winter,200.93965361428167,27.609472974733578,2.694063004651335,13.273338283891178,2020,15.918820869516031
Nordsøreje,fish,107.14196582845345,Spring,556.1084854771358,60.95843501809159,12.052489625826864,10.307005699563089,2024,15.140888205475603
Skrubbe,fish,131.75106394040964,Winter,684.1503488709939,55.94442391749197,7.555731991529356,10.32514733637568,2024,10.7096718665077
Norske_kammusling_i_skal,fish,62.94613655119149,Summer,318.5538471963192,46.78946987762233,10.528451355663076,8.871092637984727,2023,10.825493839399432
Østers,fish,132.14416655784905,Spring,750.8858580256555,31.8759765106258,6.250538981231908,8.332970545154295,2021,22.305899366915153
Pighvar,fish,111.25501317882683,Winter,562.8528514049068,39.50970659161963,9.204287378589392,3.2078354233391675,2021,15.869489713946743
Mørksej,fish,94.0822569981916,Winter,394.24822163623867,38.396399189551694,10.10115716470316,6.642039307073736,2022,7.259611180927018
Levende_norsk_kongekrabbe,fish,90.48226970836915,Summer,491.6346383513441,43.30851304615578,10.805780743132894,7.0388511735950505,2021,11.959945553321539
Sort_hummer,shellfish,101.68703667585278,Spring,583.7490368782584,54.51001438131336,6.655533437942758,4.250215871904934,2022,9.958341561620315
Hvilling,fish,122.3354326748387,Winter,511.4008087118617,48.79417041137403,13.590732846284055,5.685168419569132,2020,10.877462523953698
Skrubbe,shellfish,108.22773866152555,Autumn,580.8133988669554,29.226239230152416,8.209315645804086,4.038327058154732,2020,5.844322274542796
Multe,shellfish,79.12861480038083,Spring,361.8989610380951,53.764964500195376,4.976591618640264,7.923352328605255,2024,9.605153121824618
Blåmusling,fish,120.75562777534998,Summer,525.4041236054117,43.131321400131554,9.672929740109607,9.637531941697633,2024,19.833156556692003
Østers,fish,81.44658952664555,Autumn,287.94282546425296,46.87065795858916,10.10312592707938,10.213549037248658,2020,14.163750984027313
Makrel,fish,93.5261120422093,Spring,483.3160907976949,54.66540859278603,10.48176829951528,8.829568924158483,2020,2.3000000000000003
Signalkrebs,fish,108.40836180527621,Autumn,364.4138537802816,28.88419750486449,14.08639721105524,6.073207317602862,2024,17.096928065490555
Kuller,fish,96.79988168799062,Autumn,389.670508611535,39.64174421293537,9.290653489792422,4.135869682960081,2023,16.51229580538214
Rødtunge,fish,131.36609269918532,Winter,685.4139762815656,34.68545448640785,9.641141126893686,4.486262601196996,2024,9.847287600190485
Rødspætte,fish,95.29168012574948,Autumn,663.6965180891403,24.32140574634544,6.69044685630072,5.462034845491003,2023,14.79941230140279
Laks_vild,shellfish,123.78316675175985,Winter,591.3707181360766,43.4670997760492,12.461660508663693,6.222280603928651,2021,7.546763630240878
Torsk,fish,84.0219771738664,Spring,336.1530852991132,65.11556551584424,10.55292719223431,7.680503004016827,2024,9.336823705174757
Signalkrebs,fish,83.78449372280116,Autumn,452.5387325457797,21.59922255494247,8.739916818117512,5.971671563746064,2022,18.393313259081328
Line_blåmusling,fish,118.92140366323544,Autumn,681.9646549968775,39.6771938895053,4.285975919603609,8.677951787336523,2023,10.250041816599342
Blåmusling,fish,101.2933466009662,Summer,521.2575370459857,46.40542935074774,14.333236585165263,7.535452994401054,2023,2.899234355007042
Multe,shellfish,145.73624006979466,Winter,847.8994309972541,41.23078201656181,6.316960106631829,8.021091423482051,2024,11.208805175205852
Smelt,fish,112.479430626023,Summer,558.9976759091558,38.86871947484259,8.226165971890882,10.28050110534241,2022,11.138493392593958
Havtaske,fish,88.46185029770665,Summer,528.8073674735048,27.00783636554176,11.075033533228009,5.63953653159926,2024,17.012495419117915
Rødtunge,fish,78.5546168162243,Spring,453.6325303696248,42.32786742940164,6.41032621414994,8.837409156584737,2023,11.565947542008496
Helleflynder,shellfish,89.8582371110299,Autumn,520.0311357173423,32.43236022984074,5.519470665240569,7.972053543047854,2023,9.560721367374654
Sild,fish,83.32398529534937,Spring,477.1295245429184,18.100782950214462,3.628157251898005,7.3330274380606095,2022,16.30725826806355
Rødtunge,fish,115.8817640480025,Winter,606.2163015032886,51.94592220513731,12.162990858716908,9.77051264173192,2021,12.055635069505108
Hvilling,shellfish,129.04777508627942,Winter,643.5053475191876,49.58385819842042,8.364441265821034,9.758028309114014,2020,8.0498956647977
Pighvar,fish,89.85776170066622,Spring,382.1015809238076,40.5166097685108,18.78181027741999,6.107018408023144,2021,16.812988778491444
Gedde,fish,103.58263551317283,Summer,300.31505696633326,42.29074688205703,7.01693480310738,7.635678832284151,2021,12.390844116777277
Nordsøreje,shellfish,84.11838337262371,Winter,224.56919403450556,50.74318012715561,7.235646929713236,8.562423365168131,2023,11.513459446725415
Canadisk_hummer,fish,101.91428957726028,Autumn,576.1986990368815,42.24339656778083,8.303821089143796,7.453986503954831,2022,12.318378600493611
Kuller,fish,56.40632809326684,Winter,334.49500907391894,49.040175547613146,10.729403965415468,9.170042664575597,2020,6.574925491483655
Dansk_10-armet_blæksprutte,fish,82.12850770427691,Spring,177.0664110571276,37.0251779912615,8.589389983644066,8.562384035820552,2023,9.072792629579649
Havkat,fish,108.41974432760507,Summer,558.2867906796446,53.119837385739466,11.836996642007536,11.665122480712023,2023,11.516479968430803
Canadisk_hummer,fish,145.9003556057782,Winter,873.9499276149186,43.20785725932684,7.064234830034037,4.939441728140425,2022,10.604547002886473
Nordsøreje,fish,91.73613162168361,Summer,499.089363269016,41.94051943605874,5.855224844609257,7.755128020505205,2022,17.35317056095634
Ørred,fish,120.64508051146207,Autumn,625.7736161677462,27.29938911287968,4.605355781772678,6.182994976975618,2023,12.500066922544216
Knurhane,fish,109.69203009104871,Summer,512.2744037821348,42.869558543017085,3.3292774961884097,9.208214910878088,2023,15.432558044127452
Helt,fish,74.59086009086006,Summer,485.1665520213286,31.680450825055487,8.44579294157483,4.765656219908911,2024,11.543218631048909
Rødtunge,fish,90.52553693872007,Autumn,637.8614724481653,33.617172734715055,9.097059062820334,8.692625420449772,2020,16.358927025232166
Jomfruhummer,fish,89.69180159927376,Autumn,456.4588183717023,31.84624371683879,8.10568891755045,6.739903137303318,2023,13.328627680236508
Havtaske,fish,100.42329161304673,Winter,540.1088471107854,29.33765068100775,13.730217391561483,6.531676267757971,2022,11.561734232786916
Aborre,fish,119.05158743988066,Summer,548.2546709294021,61.24771403016962,13.684090628824404,5.107003592918625,2020,11.438897790788511
Flodkrebs,fish,75.62141652300004,Winter,399.78643195354266,53.31339061988403,8.995591037666495,7.069848107597988,2023,7.109582319061568
Sild,shellfish,114.43711222931992,Winter,648.8063524304785,59.20367502144261,4.618236660424111,10.169001060581852,2021,13.831812312627031
Sandart,fish,63.73518951874054,Spring,473.7560364956887,27.77104980444436,8.299884675834841,7.949622632941041,2023,11.315058221132658
Helleflynder,fish,75.64964003785504,Autumn,386.6382260760733,40.712537499108926,8.200535818248817,9.255360835748949,2023,9.19083698316646
Signalkrebs,fish,85.67807557145068,Summer,580.4764765355606,27.064923747959043,8.028595113165826,11.32928364393255,2023,16.58972414573553
Østers,fish,63.00291019032497,Spring,365.2298027313444,33.04305122802936,7.906843288305265,8.527511169645152,2021,5.749006280883915
Skærising,fish,91.60866115184822,Winter,504.2271736053692,30.818730165834253,8.039611312825578,6.882400855875319,2024,9.556518881010804
Dansk_10-armet_blæksprutte,fish,109.38438683968435,Autumn,498.6321505033695,52.395840064415616,8.84037515230672,8.93450443036558,2023,16.227506244385854
Helleflynder,fish,103.96011205673338,Spring,662.8843348747367,36.0377032189824,8.09337670355333,6.911407707371416,2023,12.951405528233167
Jomfruhummer,fish,110.51030365458988,Spring,571.2047349319929,50.68379333694016,10.624967525876777,6.991154633405661,2022,11.279848932797318
Rødspætte,fish,114.61982463809291,Autumn,496.2459561882284,46.04120889588518,11.081106147714584,4.96021440076203,2021,12.654616298490675
Canadisk_hummer,fish,118.05113922659234,Summer,622.6649448800431,63.036387521047885,7.26806473845253,9.852514982168785,2022,12.325305186824671
Makrel,fish,92.31757458385955,Winter,708.5311323525971,25.20555776860276,13.8131959780211,7.227994848701122,2023,4.523352287084761
Havtaske,fish,117.57334661417862,Spring,583.6715459527793,52.59233239786799,7.059813094478157,8.364196491631724,2023,9.893395327399377
Dansk_10-armet_blæksprutte,fish,117.0766300764634,Autumn,501.5528929765071,51.46440870400728,5.146598158553989,5.928076142786721,2022,18.935999610763247
Ørred,fish,59.61899127957641,Autumn,303.224565147476,30.266211619729653,11.142334214095156,8.871895259430945,2023,8.46710898002503
Hvilling,fish,69.7119014411775,Winter,340.2329505386941,50.0713333647316,7.54777559675698,6.476117523729832,2023,10.035815335120065
Flodkrebs,shellfish,66.47342992988061,Spring,454.2162943467998,43.361449630262285,10.963874412272164,7.716582556596352,2020,9.008544488777737
Hvilling,fish,76.16311636212356,Winter,408.5731696761075,37.72523740046592,2.7889941966984093,9.755652062478251,2020,11.099729972736569
Norske_kammusling_i_skal,fish,78.16485021955387,Summer,471.9543045521831,31.760645130280004,14.177367824449204,9.581518624465058,2022,8.817634975908229
Helleflynder,fish,78.46497155913941,Summer,508.4974887345661,32.80890548550814,12.016880224121206,7.955939854966119,2024,13.739010909927078
Slethvar,fish,106.01626402438035,Spring,579.4539131535096,60.49812095785926,5.498570352510996,4.463737934586563,2020,12.407641696535226
Torsk,fish,100.04554827890914,Autumn,489.4251832911363,40.006828189574826,5.563668628461143,13.985621140121282,2021,15.058319029492283
Blåmusling,fish,105.78684621357917,Summer,572.9752465739302,47.82130001531459,15.016797712292584,11.491717940546271,2020,6.665670635530782
Laks_vild,fish,88.53843257062141,Summer,509.6711622215181,32.09100618332447,7.787860289506124,9.445349649776595,2020,9.934433778738645
Hvilling,shellfish,73.39535389070305,Autumn,203.68001504691927,32.201470537783614,7.497445453802129,6.493592436818059,2021,10.461675894584179
Hvilling,shellfish,86.66252905902161,Spring,359.0996909271869,50.81984809249942,3.2018437175521512,7.77281567659607,2022,13.595975786407537
Fjæsing,fish,89.76690101767946,Spring,478.3868666417577,26.50423788448468,8.947665383195337,6.913159140446966,2020,7.8511824928476415
Sandart,fish,98.63871229469311,Summer,318.5457885738339,35.847862320947286,9.316841155492742,10.527711878192775,2021,15.712007499588385
Slethvar,fish,123.29509633768893,Autumn,589.9893094994306,40.34027411072232,12.146479290308456,8.525005781703667,2023,16.957511716381003
Knude,fish,112.29844721230145,Winter,729.6126248515546,41.11372601840053,5.802764715446574,6.431672283280334,2022,6.951187200876314
Aborre,fish,90.91358142836825,Autumn,682.8142777545975,38.20906714983844,5.439139623278171,7.0584898017504365,2022,9.241984683489598
Hvilling,fish,88.34492135809185,Winter,467.9835693604688,43.958197810959234,11.35288790432943,10.242376285139809,2022,9.053115061856378
Knude,fish,152.89057497402882,Winter,723.6089205274928,46.92855755817811,13.020190213681197,11.200195693640955,2022,23.60897654151649
Nordsøreje,fish,110.74095184314277,Winter,522.3001185803167,47.3463754545933,5.286542946646351,11.056663126972492,2024,9.52245951604372
Slethvar,shellfish,90.0893225974153,Autumn,449.4371043322941,30.141961913321733,13.244542258899225,9.514064130107954,2020,19.21707703391822
Torsk,fish,77.61544087569465,Summer,407.9896004688591,37.15844902071203,10.112625524460464,7.494750262394726,2020,5.673492822509596
Makrel,fish,89.15942868302996,Winter,454.6295470267808,51.94762861876938,13.275416017223936,1.516972349341759,2020,6.947605555643928
Sandart,fish,84.51051847998544,Autumn,441.7734772188157,48.94647187573872,9.78933891544715,8.594320047616444,2020,8.341619153498277
Knurhane,shellfish,80.34586248840202,Summer,525.5624333563231,26.27140548518936,2.433166247536149,7.996342482311799,2021,7.609829167345997
Laks_vild,shellfish,92.0091912812997,Autumn,524.0860971574797,43.514799003522015,9.544097853051884,8.279964192642707,2022,10.267665822870907
Havtaske,shellfish,89.91870061285019,Winter,500.45690302301216,20.217747506251897,13.18043145601381,8.107794694066413,2023,8.23962026748111
Torsk,fish,84.35835235945684,Winter,565.5407254619524,40.469349020603694,7.318761942748857,5.347475676101686,2023,7.731028673420962
Sort_hummer,fish,145.84700076966453,Summer,678.5969412179512,58.97767016745977,8.836105093277643,9.11481711370237,2023,16.828971183777305
Norske_kammusling_i_skal,fish,113.04008372240887,Autumn,642.4331203161986,30.52107282731013,9.471599489347064,9.2644326280637,2024,17.129450663560558
Kuller,fish,55.12622345765441,Summer,277.26530473251444,31.65676954508418,2.0,9.36467756411932,2022,15.866763892526452
Ørred,fish,71.8291992554419,Summer,116.9118297647068,47.640297815728594,15.014042726312429,9.893154007146771,2024,13.91039519568791
Signalkrebs,fish,122.38263531816824,Autumn,640.147986685891,24.57198484790354,7.295872960308476,9.208103289843246,2021,11.926618102585941
Multe,shellfish,102.53188186725643,Winter,294.9681952376868,33.67244970114961,11.517206297418396,7.179941176922179,2021,9.213658822936821
Sort_hummer,fish,106.60455864517007,Summer,466.2851897160975,45.96441137581753,9.739896591555372,7.85832630416782,2022,7.115475478126577
Signalkrebs,fish,64.70812670676895,Spring,324.48304609109607,33.65714152310597,13.77285716907808,8.182249734506755,2021,13.169780235790363
Flodkrebs,shellfish,60.94045856760482,Winter,229.70293436299704,37.640300127890285,11.218168367284242,8.215398898213238,2021,6.101300194284729
Canadisk_hummer,fish,134.03899298537928,Winter,581.2194092307182,47.44185710315035,9.295227185437076,9.99643531194346,2021,6.92796372579319
Slethvar,fish,106.2354965450227,Autumn,613.873274045397,44.21546083536561,7.31945472244216,9.28733750604498,2020,16.803400978542125
Sort_hummer,fish,83.51922118266015,Autumn,413.5234398909921,42.66818396295402,12.393552104146416,12.154686879139906,2022,20.242985591921602
Laks_vild,fish,46.6985660311212,Spring,111.34365617826352,36.60877720729961,4.37967608813615,12.412937959769344,2024,13.309157635565812
Rødtunge,shellfish,80.15460571615677,Winter,418.0633327621276,43.700611152689554,11.937671260827678,8.15929916522785,2020,16.589702900555366
Ørred,fish,86.68553313859056,Winter,558.770600810382,38.76267319900244,6.702865745335382,1.0,2024,10.369097739757677
Rødtunge,fish,63.333005287023674,Autumn,278.1632646838807,44.57805609925785,13.75685098586992,10.473664932254533,2022,5.3466987439966545
Line_blåmusling,fish,106.50119881913662,Summer,527.5039879668733,35.03067974882022,10.483898627988085,6.919247322025891,2024,14.315989445645487
Slethvar,fish,81.92186609408357,Autumn,497.70352262405066,38.17431025620459,11.932371303550326,6.397032156337986,2024,14.118730887042295
Multe,fish,102.83086108967689,Autumn,586.8937249401632,30.10042207447986,10.245966441474158,7.203109450021266,2023,11.829675347849124
Østers,fish,84.78760444572336,Spring,517.937055262123,39.64992389993764,4.74286871457701,7.106713906370787,2021,10.385072892716488
Helt,fish,83.8370589394602,Winter,354.03965886776666,31.88999136371155,7.417812509813984,9.224539620210786,2020,15.926168661473051
